"rx","tx","ctcss/dsc","omschrijving","plaats","groep"
"458.293750","458.29375","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Cromvoirt",""
"458.293750","458.29375","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Nistelrode",""
"458.293750","458.29375","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Cuijk",""
"458.293750","458.29375","","Brandweer Veiligheidsregio Zuid-Holland Zuid objectportofoon TS 5631","Klaaswaal",""
"458.293750","458.29375","","	Brandweer Veiligheidsregio Gelderland Midden objectportofoon TS 3331","Oosterbeek",""
"458.30625","458.30625","C 127,3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 11 (Kazerne Baan)","Rotterdam","Analoog"
"458.30625","458.30625","C 127,3","Brandweer Noord- en Oost-Gelderland, Objectportofoon kanaal 11 (TS 3631)","Twello","Analoog"
"458.30625","458.30625","","Brandweer Zaanstreek-Waterland, Manschappenportofoon kanaal 11 (TS 4031)","Oostzaan","Analoog"
"458.30625","458.30625","","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 11","Sliedrecht","Analoog"
"458.30625","458.30625","C 127.3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 11 (Post Vianen)","Vianen","Analoog"
"458.30625","458.30625","C 127.3","Brandweer Gelderland Midden, Objectportofoon kanaal 11 (TS 2341)","Otterlo","Analoog"
"458.30625","458.30625","C 88.5","Brandweer Brabant-Zuidoost, Objectportofoon kanaal 11","Regionaal","Analoog"
"458.30625","458.30625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 11 (Kazerne Heenvliet)","Heenvliet","Analoog"
"458.30625","458.30625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 11 (Kazerne Ridderkerk)","Ridderkerk","Analoog"
"458.30625","458.30625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 11 (Kazerne Goedereede)","Goedereede","Analoog"
"458.30625","458.30625","","Brandweer Gelderland Midden, Manschappenportofoon kanaal 11 (TS 3531)","Renkum/Heelsum","Analoog"
"458.30625","458.30625","","Brandweer Veiligheidsregio Zeeland, Manschappenportofoon kanaal 11","Regionaal","Analoog"
"458.306250","458.30625","210,7","Brandweer Veiligheidsregio Amsterdam-Amstelland objectportofoon TS 2231 kazerne Zebra","Amsterdam",""
"458.306250","458.30625","210,7","Brandweer Veiligheidsregio Amsterdam-Amstelland objectportofoon TS 3231 kazerne Dirk","Amsterdam",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon HV 4371","Vlijmen",""
"458.306250","458.30625","","Objectportofoon Brandweer Veiligheidsregio Kanaal 11<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Landelijk",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon <BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Gilze Rijen",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS 2e uitruk Made<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Made",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS 1e uitruk Oisterwijk<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Oisterwijk",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Helvoirt",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Berlicum",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Berghem",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Uden",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Cuijk",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Zuid-Holland Zuid objectportofoon TS 5931","Strijen",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Zuid-Holland Zuid objectportofoon TS 7631","Hardinxveld Neder",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Brabant-Zuidoost objectportofoon TS Vessem","Vessem",""
"458.306250","458.30625","","Brandweer Veiligheidsregio Gelderland-Midden kazerne Heteren objectportofoon TS 4131","Heteren",""
"458.31875","458.31875","","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 13 (Oranjepark)","Dordrecht","Analoog"
"458.31875","458.31875","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 13 (TS 0431)","Bunschoten","Analoog"
"458.31875","458.31875","","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 13","Nieuw-Lekkerland","Analoog"
"458.31875","458.31875","C 186.2","Brandweer Brabant-Zuidoost, Objectportofoon kanaal 13","Regionaal","Analoog"
"458.31875","458.31875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 13 (Kazerne Berkel en Rodenrijs)","Berkel en Rodenrijs","Analoog"
"458.31875","458.31875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 13 (Kazerne Melissant)","Melissant","Analoog"
"458.31875","458.31875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 13 (Kazerne Spijkenisse)","Spijkenisse","Analoog"
"458.31875","458.31875","","Brandweer Veiligheidsregio Zeeland, Manschappenportofoon kanaal 13","Regionaal","Analoog"
"458.318750","458.31875","162,2","	Brandweer Veiligheidsregio Amsterdam-Amstelland objectportofoon TS 3331 kazerne Hendrik","Amsterdam",""
"458.318750","458.31875","","Objectportofoon Brandweer Veiligheidsregio Kanaal 13<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Landelijk",""
"458.318750","458.31875","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon <BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Gilze Rijen",""
"458.318750","458.31875","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS 2e uitruk Oisterwijk<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Oisterwijk",""
"458.318750","458.31875","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS Terheijden<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Terheijden",""
"458.318750","458.31875","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Vught",""
"458.318750","458.31875","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Schijndel",""
"458.318750","458.31875","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Lith",""
"458.318750","458.31875","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Uden",""
"458.318750","458.31875","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Haps",""
"458.318750","458.31875","","Brandweer Veiligheidsregio Zuid-Holland Zuid objectportofoon TS 7731","Hardinxveld Boven",""
"458.330000","","131,8","Postbank beveiliging","Leeuwarden",""
"458.330000","","","Hollandse Wegenbouw Zaanen","Rotterdam",""
"458.330000","","","Aannemer en Transportbedrijf Klein Wieringen","Hippolytushoef",""
"458.330000","","","Aannemings- en bestratingsbedrijf G van Dijk en Zn Midden Nederland B,V","Genemuiden",""
"458.330000","","","Betoncentrale BCS-BCW","Staphorst",""
"458.330000","","","B,C,C Beton Centrale Coevorden","Coevorden",""
"458.350000","","","Gemeentereiniging Zaanstad","Zaandijk",""
"458.350000","458.35000","","Wetering loonbedrijf","Den Ham",""
"458.370000","","","Van Dijk aannemersbedrijf","Maasland",""
"458.370000","","","Seaport Terminals","Rotterdam-Botlek",""
"458.370000","","","Hoogvliet autoschade","Spijkenisse",""
"458.370000","458.37000","","Century Aluminium","Vlissingen",""
"458.370000","","","Oosterhof Holman Wegenbouw","Grijpskerk",""
"458.390000","","156,7","Kielstra Kraanverhuur Leeuwarden","Leeuwarden",""
"458.390000","458.39000","67,0","Post Workboats BV (repeater marifoonkanaal 16)","Urk",""
"458.390000","","","Schaijk transportbedrijf","Heesch",""
"458.390000","","","Mebin betoncentrale","Oud-Beijerland",""
"458.390000","","","Gemeentewerken s-Gravendeel","s-Gravendeel",""
"458.390000","","","Gemeente Uithoorn","Uithoorn",""
"458.390000","458.39000","","Gemeentewerken Hoogezand","Hoogezand",""
"458.390000","458.39000","","Nieboer Transport Hoogezand","Hoogezand",""
"458.390000","","","Remmers Transport","Muntendam",""
"458.410000","458.41000","","Schaafstra Bouwmarkt","Dongen",""
"458.410000","","","Ouderenvervoer Vervoer op Maat","Delft",""
"458.410000","","","Sociale werkplaats Kampen","Kampen",""
"458.410000","","","Loonbedrijf Wieringa?","Roodeschool",""
"458.410000","","","Willemsen en Zn loonbedrijf","Baak",""
"458.410000","","","Bouwbedrijf Burggraaf","Lollum",""
"458.410000","","","Loonbedrijf Kramer","Nijland",""
"458.410000","","","Loonbedrijf Adema","Westhem",""
"458.430000","","107,2","Maatschap Europoort Terminal MET 1","Rotterdam Europoort",""
"458.430000","","","Raaymakers loonbedrijf","Deurne",""
"458.430000","","","Bewakingsdienst Perfect","Rotterdam",""
"458.430000","","","Schaafsma bestratingsbedrijf","Groningen",""
"458.430000","","","Zoet","Elburg",""
"458.430000","","","De Goei loonbedrijf","Geldermalsen",""
"458.430000","","","Loonbedrijf Dijkstra","Koudum",""
"458.450000","","","Stoop grondwerken","Rotterdam",""
"458.450000","","","Struik grondwerken","Rotterdam",""
"458.470000","","","Van der Kamp betoncentrale","Amersfoort",""
"458.470000","","","Theo Pouw transportbedrijf","Utrecht",""
"458.470000","458.47000","","Van de Hooft installatiebedrijf","Veere",""
"458.470000","","","Kamp Meppel BV v/d","Meppel",""
"458.490000","","","Rietveld en Zn aannemersbedrijf","Papendrecht",""
"458.490000","","","Kraanbedrijf Sierdsma","Wijckel",""
"458.490000","458.49000","100,0","Loonbedrijf W,H,G,Heldens","Melderslo",""
"458.510000","","","Betonmortel Centrale v,d Veldens Beton (van Nieuwpoort Groep)","Rotterdam",""
"458.510000","","","Vetra Vervoersbedrijf","Rotterdam",""
"458.510000","","","Vuyk en Van Reekum schildersbedrijf","Rotterdam",""
"458.510000","458.51000","","Geerlings transporten","Vlaardingen",""
"458.510000","458.51000","","Handelsbedrijf Den Hamer","Zaamslag",""
"458.510000","","","Mensink BV","Steenwijk",""
"458.510000","","","Van Donkersvoort loonbedrijf","Voorthuizen",""
"458.510000","","","Joontjes BV","Meppel",""
"458.510000","","","Haanen transportbedrijf","Weert",""
"458.510000","458.51000","88,5","Van Dijk Containers","Genemuiden",""
"458.510000","","88,5","KLM General aviation Schiphol-Oost","Schiphol",""
"458.510000","","88,5","Van Dijks Containerbedrijf","Nieuwleusen",""
"458.530000","458.53000","","Vervaet loonbedrijf","Biervliet",""
"458.530000","458.530000","","Heidens loonbedrijf","Broekhuizen","Analoog"
"458.550000","","","Mebin betoncentrale","Krimpen aan den IJssel",""
"458.550000","","","Wildeman Riet en biezenhandel","Overschild",""
"458.550000","","","Jorritsma bakkerij","Dokkum",""
"458.550000","","","Broekhuizen loonbedrijf","Broekhuizen",""
"458.57000","458.57000","","Heijmans Wegenbouw Fl","Zwijndrecht","Analoog"
"458.57000","458.57000","C 103.5","Groenvoer Opeinde Friesland BV","Opeinde","Analoog"
"458.57000","458.57000","","Loonbedrijf Eijsink-Ankersmid","Bentelo ","Analoog"
"458.570000","","","Birkhof Staalbouw","Pernis",""
"458.570000","","","Transavia technische dienst","Schiphol",""
"458.570000","","","Eiland transport en containers","Apeldoorn",""
"458.570000","","","Herms zand en grind","Epe",""
"458.570000","","","Korf onstoppingsbedrijf","Leeuwarden",""
"458.570000","","","Loonbedrijf Jan Bos","Beringe",""
"458.590000","","","Loonbedrijf Hubers en Zn","Overloon",""
"458.590000","","","Betonmortel Centrale (Van Nieuwpoort Groep)","Papendrecht",""
"458.590000","","","Oosterwijk aannemersbedrijf","Rotterdam",""
"458.590000","","","Gemeentewerken en plantsoenendienst Edam-Volendam","Volendam",""
"458.590000","","","De IJssel betoncentrale","Zwolle",""
"458.590000","","","Loonbedrijf Jellesma","Workum",""
"458.590000","","","Kamp Meppel BV v/d","Meppel",""
"458.610000","","","Linssen loonbedrijf","Roermond",""
"458.650000","","","Mebin beton en mortelcentrale","Rotterdam",""
"458.650000","","","Diaconessenhuis","Voorburg",""
"458.650000","","","De Kleyn loodgietersbedrijf","Utrecht",""
"458.650000","","","Gulik Schilders","Utrecht",""
"458.670000","","","Grondwerken Mart Munsters","Deurne",""
"458.670000","","","Mijnders en Zn Transport","Melissant",""
"458.670000","","","Hebra Transport","Rotterdam",""
"458.670000","","","Jong en Zn textielrecycling","Vlaardingen",""
"458.670000","","","Gebr,Hoek grondverzet","Zenderen",""
"458.670000","","","Loonbedrijf Renkema-Kooistra","Noordwolde",""
"458.690000","458.69000","146,2","Maastricht-Aachen Airport (Airport Authorities)","Beek",""
"458.690000","","","Technische Universiteit","Eindhoven",""
"458.690000","","","Bas van Buren potgrondbedrijf","Maasdijk",""
"458.690000","","","Unimills","Zwijndrecht",""
"458.690000","","","ANBD Nachtveiligheid en Bewakingsdienst","Arnhem",""
"458.690000","","","NUON","Duiven",""
"458.690000","","","Pruntel en Zn wegenbouwbedrijf","Wolvega",""
"458.73125","458.73125","C 88.5","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 15 (QRT/HRT)","Interregionaal","Analoog"
"458.73125","458.73125","C 127.3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 15 (TS 5234, NBT 5244, AL 5252)","Doorn","Analoog"
"458.73125","458.73125","C 88.5","Brandweer Zaanstreek-Waterland, Manschappenportofoon kanaal 15 (AL 8052)","Zaandam","Analoog"
"458.73125","458.73125","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 15 (Reserve kanaal)","Rotterdam-Rijnmond","Analoog"
"458.73125","458.73125","","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 15 (HV 6971)","Papendrecht","Analoog"
"458.73125","458.73125","C 103.5","Brandweer Brabant-Zuidoost, Objectportofoon kanaal 15","Regionaal","Analoog"
"458.73125","458.73125","","Brandweer Veiligheidsregio Zeeland, Manschappenportofoon kanaal 15","Regionaal","Analoog"
"458.731250","458.73125","","Objectportofoon Brandweer Veiligheidsregio Kanaal 15<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Landelijk",""
"458.731250","458.73125","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS Den Hout<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Den Hout",""
"458.731250","458.73125","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon <BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Gilze Rijen",""
"458.731250","458.73125","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS Moergestel<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Moergestel",""
"458.731250","458.73125","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Vught",""
"458.731250","458.73125","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Schijndel",""
"458.731250","458.73125","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Megen",""
"458.731250","458.73125","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Erp",""
"458.731250","458.73125","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Oeffelt",""
"458.731250","458.73125","","Brandweer Veiligheidsregio Zuid-Holland Zuid objectportofoon TS 5731","Heienoord",""
"458.731250","458.73125","","Brandweer Veiligheidsregio Zuid-Holland Zuid objectportofoon TS 7831","Giessenburg",""
"459.100000","459.10000","","Oostappen Vakantiepark Arnhem (Pagers klantenoproepsysteem snackbar)","Arnhem","Overige"
"459.100000","459.10000","","Rederij Doeksen (Onboard Pagers horeca klantenoproepsysteem)","Harlingen Terschelling Vlieland","Analoog"
"459.170000","459.17000","136,5","Rijksinrichting voor jongens De Hartelborgt (kanaal 2)","Spijkenisse",""
"459.17500","459.17500","","Personen Zoek Installaties (paging)","Middelburg","Overige"
"459.350000","","","Hoofdbureau Politie Doelwater Centrum (gevangenbewaarders)","Rotterdam",""
"459.450000","","100,0","Junior toezichthouders (rond het station)","Assen",""
"459.470000","459.47000","","Horizon College (BHV)","Alkmaar",""
"459.610000","","127,3","Stadhuis Rotterdam bij uitval relais simplex","Rotterdam",""
"459.6500","459.6500","","Attero","Maastricht","DMR"
"460.00000","460.00000","","Midland Circuit/NOV Autospeedway (Kanaal 801, BMW 325i klasse)","Lelystad","Analoog"
"460.00000","460.00000","","Midland Circuit/NOV Autospeedway (Kanaal 801, Midland Hotrods)","Lelystad","Analoog"
"460.01250","460.01250","C 225,7","Gezamenlijke Brandweer Rotterdam, Manschappenportofoon kanaal 8 (Vrijwilligers Hoogvliet)","Rotterdam","Analoog"
"460.025000","460.02500","","KLM ATD (Aircraft Towing Department) hangaar 12 KLM","Schiphol",""
"460.056250","","","Motorrijschool","Heerenveen",""
"460.087500","460.08750","","KLM ATD (Aircraft Towing Department) hangaar 11 KLM","Schiphol",""
"460.10625","450.10625","","Reinier de Graaf Gasthuis","Delft","DMR"
"460.10625","450.10625","","TivoliVredenburg","Utrecht","DMR"
"460.10625","450.10625","","OLVG West (Beveiliging)","Amsterdam","DMR"
"460.10625","450.10625","","Logistiek Centrum Gorinchem (Kanaal 1)","Gorinchem","DMR"
"460.10625","450.10625","","Logistiek Centrum Gorinchem (Kanaal 2)","Gorinchem","DMR"
"460.10625","450.10625","","Hoofdkantoor Unive","Assen","DMR"
"460.106250","450.10625","","Gemeentehuis (BHV)<BR>Type: DMR/Hytera <BR>CC: 12 <BR>TS:  <BR>TG(s):","Nieuwegein",""
"460.106250","450.10625","","Scania <BR>Type: DMR/DMR <BR>CC: 1 <BR>TS:  <BR>TG(s):","Zwolle",""
"460.106250","450.10625","","Ziekenuis de Tjongerschans (TD)<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS:  <BR>TG(s):","Heerenveen",""
"460.106250","450.10625","","FrieslandCampina Domo<BR>Type: DMR/DMR <BR>CC: 8 <BR>TS:  <BR>TG(s): 9000","Beilen",""
"460.106250","450.10625","","Hanze Hogeschool (Facilitair Bedrijf Zernike complex)<BR>Type: DMR/DMR <BR>CC: 13 <BR>TS: 2 <BR>TG(s): 9300","Groningen",""
"460.106250","450.10625","","Hanze Hogeschool (Beveiliging Zernike complex)<BR>Type: DMR/DMR <BR>CC: 13 <BR>TS: 2 <BR>TG(s): 9600","Groningen",""
"460.11875","450.11875","","Abbott (BHV)","Weesp","DMR"
"460.11875","450.11875","","Pathe Bioscoop","Ede","DMR"
"460.118750","450.11875","","Onbekende gebruiker omgeving Centraal station","Den Haag","NXDN"
"460.16875","450.16875","","Reinier de Graaf Gasthuis","Delft","DMR"
"460.16875","450.16875","","Nike European Headquarters","Hilversum","DMR"
"460.170000","450.17000","","Enviem Benzineterminal Type: DMR/NXDN CC:  TS:  TG(s): RAN 14","Amsterdam",""
"460.18125","450.18125","","Jaarbeurs","Utrecht","DMR"
"460.18125","450.18125","","Stena Line Ferryterminal","Hoek van Holland","DMR"
"460.181250","450.18125","","FrieslandCampina Domo<BR>Type: DMR/DMR <BR>CC: 7 <BR>TS: 1 en 2 <BR>TG(s): 8000 en 8010","Beilen",""
"460.181250","450.18125","","Justitieel Complex Zaanstad","Westzaan","DMR encrypted"
"460.181250","450.18125","","Rotterdamse Pijpleiding Mij.","Venlo","DMR"
"460.19375","450.19375","","HMC Bronovo (Beveiliging)","Den Haag","DMR"
"460.198750","450.19875","DCS047","Allard Pierson museum","Amsterdam",""
"460.23125","450.23125","","Parnassia (Om en Bij)","Den Haag","DMR"
"460.262500","460.26250","","Personen Zoek Installaties","Landelijk",""
"460.29375","459.29375","","Cabooter Group","Venlo","DMR"
